name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chittagong,2016-07-05,28.2,25,27.1,34.8,25,30.9,25.9,93.3,236,100,100,rain,,,,22.7,183.5,1000.7,98.4,3.6,95.4,8.2,3,,2016-07-05T05:13:43,2016-07-05T18:41:00,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-06,29.7,26,27,38.1,26,30.4,25.8,92.8,85.1,100,100,rain,,,,20.5,192.2,1000.6,93.9,3.6,225.1,19.5,7,,2016-07-06T05:14:05,2016-07-06T18:40:57,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-07,33,26,29.3,43.8,26,35.8,26.3,84.5,26.3,100,100,rain,,,,30.8,201.8,999.3,73.6,5.3,251.1,21.7,9,,2016-07-07T05:14:27,2016-07-07T18:40:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-08,33,27,29.3,42.1,30.6,35.7,26,82.9,39.9,100,91.67,rain,,,,30.6,180.5,998.3,76.4,5.1,276.3,23.9,9,,2016-07-08T05:14:50,2016-07-08T18:40:50,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-09,31,26.9,28.6,40.6,30.1,34.6,25.7,84.6,33.2,100,100,rain,,,,22.3,151.9,998.3,81.7,4.8,238.2,20.5,8,,2016-07-09T05:15:13,2016-07-09T18:40:44,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-10,31.7,26.4,28,40.1,26.4,32.8,25.8,88,69.2,100,100,rain,,,,33.5,165.6,998.5,83.3,4.7,218.6,18.8,8,,2016-07-10T05:15:36,2016-07-10T18:40:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-11,30.7,26.3,28.1,39.9,26.3,33.7,26.1,88.5,32.6,100,100,rain,,,,23,166.7,1000.1,79.1,5.3,269.4,23.2,9,,2016-07-11T05:16:00,2016-07-11T18:40:30,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,remote,41989099999"
Chittagong,2016-07-12,30.3,26.2,28.5,37.9,26.2,34,26,86.8,51.2,100,100,rain,,,,33.5,164.2,1002,80.6,5,278,24,9,,2016-07-12T05:16:23,2016-07-12T18:40:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-13,31,26.9,28.5,40.6,30.5,34.4,26.1,87.2,63.8,100,100,rain,,,,23.9,175.2,1001.5,72.5,5,229.1,19.8,7,,2016-07-13T05:16:48,2016-07-13T18:40:10,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-14,33,27,29.5,43.8,31.2,36.6,26.3,83.3,33.1,100,83.33,rain,,,,25.9,180.9,1000.9,76.4,5.7,251.2,21.6,9,,2016-07-14T05:17:12,2016-07-14T18:39:59,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-15,32.8,26.8,28.6,41.8,30.2,34.2,25.8,85.2,120.5,100,100,rain,,,,40.7,168.5,1001.7,89.1,5.3,255.7,22.2,9,,2016-07-15T05:17:36,2016-07-15T18:39:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-16,28.7,25.9,27.1,34,25.9,30.2,25.4,90.6,173.1,100,100,rain,,,,24.8,165,1005.7,96.5,4.7,110.9,9.5,4,,2016-07-16T05:18:01,2016-07-16T18:39:33,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-17,29,25.8,26.9,34.5,25.8,29.6,24.9,88.5,92.2,100,100,rain,,,,35.3,171.9,1007.9,94.2,4,239.2,20.8,8,,2016-07-17T05:18:26,2016-07-17T18:39:18,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-18,28.8,25.9,26.9,34.3,25.9,29.6,24.8,88,52.7,100,100,rain,,,,20.5,176,1005.8,87.7,4.6,238.1,20.6,8,,2016-07-18T05:18:51,2016-07-18T18:39:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-19,31,26,28.4,40.6,26,33.5,26.1,87.6,34.3,100,100,rain,,,,22.3,182.6,1003.2,88.5,5,234,20.1,8,,2016-07-19T05:19:16,2016-07-19T18:38:45,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-20,31.9,26,28.5,40.5,26,34.1,25.8,85.6,17.1,100,87.5,rain,,,,18.4,174.5,1003.5,89.1,5.1,262.6,22.6,9,,2016-07-20T05:19:41,2016-07-20T18:38:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-21,31,27,28.7,39.1,30.5,34.5,25.7,84.6,9.6,100,100,rain,,,,22.3,183.9,1004.4,86.3,5.3,286.8,24.7,9,,2016-07-21T05:20:06,2016-07-21T18:38:07,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-22,32.8,26.3,29.3,40.4,26.3,34.2,25.1,78.9,33.6,100,100,rain,,,,33.5,175.8,1005.4,78.2,5.6,218.4,18.9,8,,2016-07-22T05:20:31,2016-07-22T18:37:46,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-23,32,26.4,29.1,39.2,26.4,34.1,25.2,79.9,30.7,100,100,rain,,,,40.7,181,1006.3,78.3,5.5,205.1,17.7,7,,2016-07-23T05:20:56,2016-07-23T18:37:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-24,33,26.5,29.3,40.6,26.5,33.9,25.2,79.8,16.1,100,100,rain,,,,25.9,176.5,1006.7,81,5.2,135.1,11.7,4,,2016-07-24T05:21:21,2016-07-24T18:37:01,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-25,28,25,26.2,33.5,25,27.2,24.7,91.5,56.6,100,100,rain,,,,25.9,165.6,1008.5,93.2,4.2,172,14.7,7,,2016-07-25T05:21:46,2016-07-25T18:36:37,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-26,32,25,28.3,39.2,25,31.8,24.3,79.6,20.8,100,95.83,rain,,,,22.3,203.5,1008.4,85.8,5.7,315.4,27.2,10,,2016-07-26T05:22:11,2016-07-26T18:36:12,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-27,32,26,29,40.6,26,33.6,24.3,76.5,3.6,100,58.33,rain,,,,18.4,259,1007.3,72.4,5.4,323.1,27.8,10,,2016-07-27T05:22:36,2016-07-27T18:35:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-28,31,27.1,29,39.1,30.9,35,25.7,82.8,5.7,100,100,rain,,,,13,303.8,1004.7,74.4,5.3,174.2,15,6,,2016-07-28T05:23:01,2016-07-28T18:35:18,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-29,32,26.2,29,40.6,26.2,34.9,26.1,85.1,18,100,100,rain,,,,18.4,265.9,1003.2,85.6,5,105.1,9.1,3,,2016-07-29T05:23:25,2016-07-29T18:34:50,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-30,34,26.1,29.7,45.3,26.1,35.9,25.8,80.4,27.2,100,87.5,rain,,,,14.8,213.3,1002.3,82.2,5.4,238.4,20.6,8,,2016-07-30T05:23:50,2016-07-30T18:34:20,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-07-31,33,26.6,28.8,42.3,26.6,34.2,25.7,84.1,21.7,100,100,rain,,,,18.4,191.2,1001.1,90.1,5.4,124,10.6,4,,2016-07-31T05:24:15,2016-07-31T18:33:49,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-01,33.6,26,28.7,42.1,26,33.2,25.4,83.2,63.8,100,100,rain,,,,20.2,128.9,998.8,84.5,5.3,220.9,19.1,8,,2016-08-01T05:24:39,2016-08-01T18:33:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-02,33.7,26.3,29.7,42.3,26.3,35.4,25.2,77.2,26.5,100,75,rain,,,,22.3,148.5,997.7,83.3,5,191.5,16.5,7,,2016-08-02T05:25:03,2016-08-02T18:32:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-03,34,26.4,29.5,43.8,26.4,35.4,25.8,81.6,22.7,100,100,rain,,,,22.3,164.3,998,72.7,5.3,252,21.8,9,,2016-08-03T05:25:27,2016-08-03T18:32:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-04,34,26.6,30.2,43.4,26.6,36.2,25.4,76.6,17.5,100,100,rain,,,,22.3,149.8,999.1,63.9,5.4,223.4,19.3,7,,2016-08-04T05:25:51,2016-08-04T18:31:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-05,33.1,26.9,29.7,42.3,30.7,35.8,25.4,78.7,45,100,100,rain,,,,29.5,158.5,1001.2,77.1,5.6,133.3,11.4,4,,2016-08-05T05:26:15,2016-08-05T18:31:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-06,32.8,26,28.6,40.6,26,32.6,25.1,82,59.4,100,100,rain,,,,34.3,158.9,1002.9,85,4.9,270.9,23.4,9,,2016-08-06T05:26:38,2016-08-06T18:30:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-07,32,25.8,28.4,40.6,25.8,33.4,25.5,85,57,100,100,rain,,,,27.7,178.2,1002.7,84.1,5.2,241.4,21,8,,2016-08-07T05:27:01,2016-08-07T18:29:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-08,32,26,28.2,39.2,26,32.6,25.5,85.5,63,100,100,rain,,,,33.5,174.1,1001.6,88.2,4.7,130.3,11.1,5,,2016-08-08T05:27:24,2016-08-08T18:29:06,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-09,26.9,25.2,26.1,30.8,25.2,26.9,24.8,92.6,248.6,100,100,rain,,,,22.3,160.2,1000.9,94.9,3.9,190.2,16.2,7,,2016-08-09T05:27:47,2016-08-09T18:28:26,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-10,28,25,26.4,33.5,25,28.2,25.1,92.6,300.9,100,100,rain,,,,33.8,161.1,1001.2,97.1,3.8,127.1,10.9,5,,2016-08-10T05:28:10,2016-08-10T18:27:46,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-11,29,26,27.1,35.6,26,30.1,25.5,91.6,58.7,100,100,rain,,,,19.8,165.5,1003.3,92.7,4.4,189.5,16.3,6,,2016-08-11T05:28:32,2016-08-11T18:27:04,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-12,30,26,28.3,38.8,26,33.5,25.9,86.9,32.3,100,100,rain,,,,18.4,162.9,1003.1,73.5,5.3,277.5,24,9,,2016-08-12T05:28:54,2016-08-12T18:26:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-13,33,26.8,29.1,42.1,30.7,35.4,26,83.9,25.7,100,100,rain,,,,24.2,178.2,1001.7,87.5,5.3,232.1,20.1,8,,2016-08-13T05:29:16,2016-08-13T18:25:38,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-14,31.1,26.7,28.9,39.4,30.6,35.1,26,84.5,45.1,100,100,rain,,,,18.4,190.4,1000.1,87.4,5.2,260,22.4,9,,2016-08-14T05:29:38,2016-08-14T18:24:54,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-15,32,26.1,29.2,39.2,26.1,35,25.7,82.2,4.4,100,87.5,rain,,,,13,181.1,997.4,84.8,5.7,263.3,22.6,9,,2016-08-15T05:29:59,2016-08-15T18:24:09,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-16,34,27.1,29.6,47.3,31.2,35.8,25.5,79.2,16,100,91.67,rain,,,,21.1,132.9,995.1,79.8,5,236.2,20.4,9,,2016-08-16T05:30:20,2016-08-16T18:23:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-17,29,27,28,36.8,29.6,33.1,25.4,85.6,55.1,100,100,rain,,,,35.6,143.7,997.1,89.8,5.1,139.9,12,6,,2016-08-17T05:30:41,2016-08-17T18:22:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-18,33,26.9,29.6,42.1,30.1,35.6,25.4,79.2,8.6,100,62.5,rain,,,,24.1,180.1,1000.7,69,5.3,298.1,25.8,9,,2016-08-18T05:31:02,2016-08-18T18:21:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-19,33,26.6,29.5,43.8,26.6,35.4,25.7,81.1,2.9,100,54.17,rain,,,,18.4,197.8,1001.9,58,4.8,298.2,25.8,10,,2016-08-19T05:31:23,2016-08-19T18:21:01,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-20,31.7,26.8,28.5,41.7,30.7,34.8,26.3,88,26.1,100,50,rain,,,,14.8,200.8,1001.4,92.3,4.7,288.4,24.8,9,,2016-08-20T05:31:43,2016-08-20T18:20:12,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-21,27.8,24.9,25.8,33.7,24.9,26.9,24.9,94.5,329.2,100,100,rain,,,,37.1,223.4,1001.8,94.1,3.4,79.5,6.9,3,,2016-08-21T05:32:03,2016-08-21T18:19:23,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-22,32,24.3,28.7,40.6,24.3,33,24.7,80.2,8.6,100,75,rain,,,,18.4,180.9,1005,52.2,5.2,291.9,25.2,10,,2016-08-22T05:32:23,2016-08-22T18:18:33,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-23,33,26.5,29.1,42.1,26.5,34.3,25.1,80,2.8,100,54.17,rain,,,,9.4,228.5,1004,66.1,5,284.8,24.4,9,,2016-08-23T05:32:42,2016-08-23T18:17:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-24,32,25,28.8,42.4,25,34.4,25.5,82.3,16.2,100,100,rain,,,,22.3,266.8,1002.2,80.5,4.9,292.6,25.2,10,,2016-08-24T05:33:02,2016-08-24T18:16:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-25,32.2,27,29.5,42.3,31.2,36.5,26.3,83.6,41.2,100,100,rain,,,,11.2,214.7,1003.5,82.3,4.9,121,10.4,4,,2016-08-25T05:33:21,2016-08-25T18:15:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-26,33,27.4,30,42.1,32,37.4,26.3,81.2,13,100,100,rain,,,,8.8,234,1004.4,80.3,5.1,122.8,10.5,4,,2016-08-26T05:33:40,2016-08-26T18:15:05,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-27,30.7,27,28.8,38.6,30.6,34.8,25.7,83.3,29.5,100,100,rain,,,,26.1,165.9,1006.3,71.6,5,145.2,12.3,5,,2016-08-27T05:33:58,2016-08-27T18:14:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-28,33,26.9,29.8,42.1,30.4,36,25.5,78.8,34.6,100,66.67,rain,,,,18.4,214,1006.3,64.9,5.2,188.9,16.3,7,,2016-08-28T05:34:17,2016-08-28T18:13:18,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-29,33,27.4,29.6,39.2,31.7,35.9,25.5,79.4,6.5,100,83.33,rain,,,,11.2,219.7,1003.9,64,5.5,200.3,17.2,7,,2016-08-29T05:34:35,2016-08-29T18:12:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-30,33.7,27,29.7,44.7,31.2,36.5,26,80.8,21.4,100,100,rain,,,,21.2,188,1003.9,85.7,5.7,176.2,15.2,6,,2016-08-30T05:34:53,2016-08-30T18:11:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-08-31,32,26,28.8,47.6,26,35.1,26.1,85.6,31.2,100,100,rain,,,,30.8,182.2,1005.4,87.9,4.9,264.6,22.8,9,,2016-08-31T05:35:12,2016-08-31T18:10:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-01,30,26,27.8,39.6,26,32.1,25.8,89.1,80.1,100,100,rain,,,,31.5,185.7,1004.8,90.3,4.3,167.9,14.4,6,,2016-09-01T05:35:29,2016-09-01T18:09:38,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-02,30,26,27.6,37.4,26,31.8,25.5,88.3,58,100,100,rain,,,,20.5,172.9,1002.2,88.2,4.5,155.2,13.4,5,,2016-09-02T05:35:47,2016-09-02T18:08:42,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-03,33,25.8,28.9,42.1,25.8,34.6,25.8,84.3,43,100,100,rain,,,,20.5,170.1,1000.7,75.8,5,152.5,13.2,6,,2016-09-03T05:36:05,2016-09-03T18:07:45,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-04,31,26.1,28.5,39.1,26.1,34.1,25.9,86.2,73.7,100,100,rain,,,,18.4,160.5,1001.9,90,5.3,204.3,17.7,7,,2016-09-04T05:36:22,2016-09-04T18:06:48,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-05,32,26,28.8,40.6,26,34,25.4,82,52,100,100,rain,,,,18.4,150.9,1001.4,77.2,4.9,173,14.9,6,,2016-09-05T05:36:39,2016-09-05T18:05:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-06,30,26.8,27.9,38.8,30.2,33,25.7,88,93.1,100,100,rain,,,,21.2,163.4,1002.2,85.3,4.7,230.7,19.8,7,,2016-09-06T05:36:57,2016-09-06T18:04:54,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-07,32,26,28.9,39.2,26,33.5,25,80.4,17.2,100,100,rain,,,,24.1,191.1,1003,74.2,5,272,23.4,9,,2016-09-07T05:37:14,2016-09-07T18:03:56,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-08,33,26.1,29.2,42.1,26.1,34.8,25.6,81.8,6.5,100,54.17,rain,,,,25.2,187,1004.7,80.3,5.1,281.3,24.2,9,,2016-09-08T05:37:31,2016-09-08T18:02:57,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-09,33.1,27,29.1,40.6,30.6,34.7,25.3,80.2,0.9,100,37.5,rain,,,,22.3,181.3,1006.2,75.1,5.1,270.1,23.2,9,,2016-09-09T05:37:48,2016-09-09T18:01:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-10,33,26.2,29.9,42.1,26.2,35.7,25.2,77,2,100,58.33,rain,,,,22.3,200.9,1005.9,64.1,5.6,248,21.5,9,,2016-09-10T05:38:05,2016-09-10T18:01:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-11,31,26.9,28.4,39,30.2,33.8,25.5,84.2,3.6,100,66.67,rain,,,,18.4,206.7,1005.1,78.9,5.1,207.3,17.9,8,,2016-09-11T05:38:22,2016-09-11T18:00:01,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
Chittagong,2016-09-12,30.9,26.1,28,37.7,26.1,32.4,25.4,86.1,11.3,100,95.83,rain,,,,15.1,177.2,1005.3,88.7,4.9,164.4,14.2,6,,2016-09-12T05:38:38,2016-09-12T17:59:02,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
