datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2016-02-02,Narayanganj,28.6,16.0,21.8,28.1,16.0,21.7,15.0,68.1,0.0,0,0.0,,,,,22.3,274.6,1014.6,34.5,2.6,197.5,17.1,8,,2016-02-02T06:38:38,2016-02-02T17:44:54,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-03,Narayanganj,27.1,18.6,22.3,27.5,18.6,22.3,15.8,69.5,0.0,0,0.0,,,,,14.8,358.0,1013.9,55.2,2.6,194.1,16.7,7,,2016-02-03T06:38:12,2016-02-03T17:45:35,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-04,Narayanganj,26.6,17.8,21.8,26.6,17.8,21.8,12.8,58.5,0.0,0,0.0,,,,,11.2,353.9,1015.4,3.1,3.5,205.8,17.9,8,,2016-02-04T06:37:46,2016-02-04T17:46:15,0.86,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-05,Narayanganj,27.0,15.5,21.4,26.7,15.5,21.3,11.1,53.2,0.0,0,0.0,,,,,14.8,318.0,1014.4,0.6,3.8,206.8,17.9,7,,2016-02-05T06:37:17,2016-02-05T17:46:55,0.89,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41921099999,41923099999,41929099999,41922099999,41939099999"
2016-02-06,Narayanganj,27.0,14.2,20.8,26.3,14.2,20.7,11.0,56.1,0.0,0,0.0,,,,,13.0,290.7,1013.1,0.0,3.3,201.5,17.4,8,,2016-02-06T06:36:48,2016-02-06T17:47:34,0.92,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-07,Narayanganj,27.1,15.5,21.1,26.6,15.5,21.1,12.4,60.2,0.0,0,0.0,,,,,9.4,101.7,1014.1,38.2,3.2,199.2,17.3,7,,2016-02-07T06:36:18,2016-02-07T17:48:13,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-08,Narayanganj,28.1,16.8,22.6,27.6,16.8,22.5,13.9,60.3,0.0,0,0.0,,,,,18.4,253.2,1013.3,15.0,2.8,184.1,15.7,7,,2016-02-08T06:35:46,2016-02-08T17:48:52,0.0,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-09,Narayanganj,27.0,19.7,23.0,27.7,19.7,23.1,16.9,69.5,2.1,100,29.17,rain,,,,13.0,183.6,1012.6,80.9,2.9,182.7,15.6,7,,2016-02-09T06:35:13,2016-02-09T17:49:30,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-02-10,Narayanganj,27.5,19.4,23.0,27.6,19.4,23.0,16.7,69.8,0.0,0,0.0,,,,,14.8,312.3,1012.1,50.6,2.8,200.3,17.2,7,,2016-02-10T06:34:39,2016-02-10T17:50:07,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-11,Narayanganj,26.8,18.9,22.7,27.8,18.9,22.8,17.2,71.5,0.1,100,4.17,rain,,,,13.0,170.8,1011.1,33.4,2.7,202.8,17.5,8,,2016-02-11T06:34:04,2016-02-11T17:50:45,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-12,Narayanganj,29.1,21.9,24.7,30.4,21.9,25.0,19.5,74.1,3.2,100,62.5,rain,,,,18.4,257.6,1010.4,68.7,3.3,185.5,16.1,7,,2016-02-12T06:33:27,2016-02-12T17:51:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-13,Narayanganj,28.8,20.0,23.3,28.1,20.0,23.3,16.2,68.4,0.6,100,25.0,rain,,,,11.2,57.1,1012.8,39.2,2.2,218.2,19.0,8,,2016-02-13T06:32:50,2016-02-13T17:51:58,0.16,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-14,Narayanganj,28.0,19.9,24.0,28.1,19.9,24.0,16.3,63.8,0.0,0,0.0,,,,,14.8,125.1,1013.2,36.4,3.0,204.3,17.7,7,,2016-02-14T06:32:11,2016-02-14T17:52:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-15,Narayanganj,29.7,20.0,24.8,30.5,20.0,25.1,18.2,67.8,0.0,0,0.0,,,,,11.2,284.1,1014.6,39.3,2.5,212.2,18.4,8,,2016-02-15T06:31:32,2016-02-15T17:53:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-16,Narayanganj,30.0,21.5,25.1,30.0,21.5,25.3,18.2,67.6,0.0,0,0.0,,,,,6.8,340.7,1015.2,40.1,2.5,221.3,19.3,8,,2016-02-16T06:30:51,2016-02-16T17:53:44,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-17,Narayanganj,31.0,20.9,25.2,29.8,20.9,24.9,15.1,56.1,0.0,0,0.0,,,,,18.4,320.4,1015.3,11.8,3.4,216.6,18.6,8,,2016-02-17T06:30:10,2016-02-17T17:54:18,0.31,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-02-18,Narayanganj,32.1,20.8,26.0,31.9,20.8,26.1,17.0,59.5,0.0,0,0.0,,,,,18.4,264.6,1013.0,4.5,3.1,223.0,19.5,8,,2016-02-18T06:29:27,2016-02-18T17:54:52,0.34,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-19,Narayanganj,33.0,22.6,27.1,34.0,22.6,27.1,17.2,57.4,0.0,0,0.0,,,,,22.3,238.8,1011.9,16.0,3.5,226.4,19.5,8,,2016-02-19T06:28:44,2016-02-19T17:55:26,0.38,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-20,Narayanganj,33.0,23.3,27.6,33.0,23.3,27.8,17.5,56.2,0.0,0,0.0,,,,,22.3,231.6,1010.6,15.8,3.8,207.7,18.1,7,,2016-02-20T06:27:59,2016-02-20T17:55:59,0.41,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-21,Narayanganj,33.0,24.0,27.6,33.0,24.0,28.3,19.1,61.6,0.0,0,0.0,,,,,18.4,209.8,1008.8,19.0,3.7,217.5,18.9,8,,2016-02-21T06:27:14,2016-02-21T17:56:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
2016-02-22,Narayanganj,32.0,24.0,27.3,31.3,24.0,27.3,16.6,55.0,0.0,0,0.0,,,,,18.4,284.8,1011.8,28.2,4.0,214.7,18.5,8,,2016-02-22T06:26:28,2016-02-22T17:57:04,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-02-23,Narayanganj,32.0,22.0,26.0,33.5,22.0,26.6,17.9,62.0,0.5,100,20.83,rain,,,,18.4,278.6,1012.2,42.6,3.2,213.1,18.5,8,,2016-02-23T06:25:41,2016-02-23T17:57:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41933099999,41929099999,41922099999,41939099999"
2016-02-24,Narayanganj,26.0,20.0,23.3,26.0,20.0,23.3,18.0,72.6,12.1,100,91.67,rain,,,,22.3,122.7,1012.6,90.9,3.4,186.0,16.1,7,,2016-02-24T06:24:53,2016-02-24T17:58:07,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
2016-02-25,Narayanganj,28.0,22.0,24.6,28.3,22.0,24.6,18.0,68.4,28.8,100,50.0,rain,,,,13.0,99.6,1015.0,60.2,4.0,209.4,18.0,8,,2016-02-25T06:24:05,2016-02-25T17:58:38,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41922099999"
2016-02-26,Narayanganj,30.0,22.0,25.5,29.2,22.0,25.4,16.8,60.9,1.0,100,33.33,rain,,,,14.8,48.5,1016.6,31.2,3.9,210.2,18.1,7,,2016-02-26T06:23:15,2016-02-26T17:59:08,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
2016-02-27,Narayanganj,31.0,23.0,26.3,30.6,23.0,26.2,17.0,58.7,2.2,100,12.5,rain,,,,14.8,323.7,1016.0,55.7,3.8,162.1,14.1,7,,2016-02-27T06:22:25,2016-02-27T17:59:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-02-28,Narayanganj,30.1,22.0,26.4,30.0,22.0,26.4,16.9,57.8,0.0,0,0.0,,,,,14.8,48.3,1016.5,37.7,3.7,237.6,20.5,8,,2016-02-28T06:21:34,2016-02-28T18:00:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-02-29,Narayanganj,31.7,21.2,26.3,31.2,21.2,26.3,16.7,57.6,0.0,0,0.0,,,,,14.8,330.0,1016.0,22.9,3.5,235.7,20.5,8,,2016-02-29T06:20:43,2016-02-29T18:00:37,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-01,Narayanganj,31.2,21.1,25.8,30.3,21.1,25.8,16.1,57.2,0.0,0,0.0,,,,,22.3,284.1,1013.9,29.7,3.4,231.7,20.0,8,,2016-03-01T06:19:51,2016-03-01T18:01:06,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-02,Narayanganj,32.0,22.3,26.7,32.9,22.3,27.2,18.3,61.4,0.0,0,0.0,,,,77.8,14.8,228.5,1014.0,30.3,3.5,245.3,21.2,9,,2016-03-02T06:18:58,2016-03-02T18:01:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-03,Narayanganj,33.0,22.0,27.0,32.7,22.0,27.2,17.6,58.8,0.0,0,0.0,,,,,14.8,228.8,1013.8,22.6,3.5,250.9,21.9,9,,2016-03-03T06:18:05,2016-03-03T18:02:02,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-04,Narayanganj,32.6,23.0,27.4,33.5,23.0,27.7,18.2,59.2,0.0,0,0.0,,,,57.6,16.6,260.4,1011.3,22.9,3.8,249.8,21.6,9,,2016-03-04T06:17:11,2016-03-04T18:02:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-05,Narayanganj,32.1,22.1,26.5,34.6,22.1,27.5,20.2,69.5,0.0,0,0.0,,,,,13.0,123.0,1010.8,39.7,3.3,233.8,20.3,8,,2016-03-05T06:16:17,2016-03-05T18:02:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-06,Narayanganj,32.0,21.8,26.4,35.0,21.8,27.4,20.2,70.1,0.0,0,0.0,,,,,64.8,78.3,1011.2,52.1,3.3,233.9,19.9,8,,2016-03-06T06:15:22,2016-03-06T18:03:25,0.91,Partially cloudy,Partly cloudy throughout the day.,wind,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-07,Narayanganj,32.0,20.0,25.7,31.3,20.0,25.6,16.2,58.7,1.9,100,20.83,rain,,,,11.2,293.3,1010.7,20.7,4.0,247.9,21.4,9,,2016-03-07T06:14:26,2016-03-07T18:03:51,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-08,Narayanganj,32.0,23.0,27.3,32.0,23.0,27.5,17.7,57.7,0.0,0,0.0,,,,,13.0,260.3,1009.2,29.3,3.6,246.6,21.3,9,,2016-03-08T06:13:30,2016-03-08T18:04:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-09,Narayanganj,34.0,23.7,28.3,34.2,23.7,28.8,17.5,53.3,0.0,0,0.0,,,,,14.8,245.7,1008.8,23.6,3.9,238.9,20.7,9,,2016-03-09T06:12:34,2016-03-09T18:04:44,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-10,Narayanganj,33.1,25.0,28.8,34.1,25.0,30.2,20.2,61.3,0.0,0,0.0,,,,,14.8,248.5,1010.3,33.9,3.6,230.0,19.7,8,,2016-03-10T06:11:37,2016-03-10T18:05:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-11,Narayanganj,36.0,25.0,29.0,34.3,25.0,29.7,18.9,58.7,0.0,0,0.0,,,,,14.8,257.4,1010.5,35.3,3.6,220.0,19.0,8,,2016-03-11T06:10:40,2016-03-11T18:05:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-12,Narayanganj,35.0,24.0,29.3,36.8,24.0,30.4,19.7,59.5,0.0,0,0.0,,,,,22.3,223.5,1008.7,52.7,3.4,125.4,10.9,5,,2016-03-12T06:09:43,2016-03-12T18:06:01,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-13,Narayanganj,32.0,25.0,28.2,33.7,25.0,28.8,18.4,57.6,0.0,0,0.0,,,,,27.7,302.0,1011.3,30.8,3.8,261.8,22.6,9,,2016-03-13T06:08:45,2016-03-13T18:06:26,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2016-03-14,Narayanganj,33.0,22.0,26.9,33.0,22.0,27.0,16.9,56.1,0.0,0,0.0,,,,,25.9,307.8,1011.9,68.3,4.0,217.6,18.9,8,,2016-03-14T06:07:47,2016-03-14T18:06:51,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-15,Narayanganj,32.2,21.9,27.3,31.2,21.9,27.1,15.2,49.7,0.0,0,0.0,,,,,18.4,306.0,1010.8,38.1,4.1,258.6,22.5,9,,2016-03-15T06:06:49,2016-03-15T18:07:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-16,Narayanganj,32.1,23.6,27.8,33.3,23.6,28.2,18.3,58.3,0.1,100,4.17,rain,,,,22.3,311.8,1009.8,54.5,3.7,246.7,21.3,9,,2016-03-16T06:05:50,2016-03-16T18:07:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-17,Narayanganj,32.7,22.5,27.9,33.5,22.5,27.4,12.5,44.9,0.0,0,0.0,,,,,18.4,8.5,1011.0,14.4,4.2,256.3,22.2,9,,2016-03-17T06:04:51,2016-03-17T18:08:04,0.28,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-18,Narayanganj,33.0,20.7,28.0,31.0,20.7,27.4,13.4,43.8,0.2,100,8.33,rain,,,,14.8,220.6,1009.8,14.8,3.9,277.9,24.1,9,,2016-03-18T06:03:52,2016-03-18T18:08:28,0.32,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-19,Narayanganj,31.0,23.0,26.8,33.4,23.0,28.0,20.2,67.8,4.4,100,87.5,rain,,,,18.4,188.7,1008.5,73.8,4.0,228.3,19.8,9,,2016-03-19T06:02:53,2016-03-19T18:08:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-20,Narayanganj,31.3,24.0,27.2,36.0,24.0,28.9,21.6,72.0,2.8,100,66.67,rain,,,,14.8,145.6,1008.5,73.3,3.8,247.2,21.3,9,,2016-03-20T06:01:54,2016-03-20T18:09:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-21,Narayanganj,35.0,24.7,28.7,40.6,24.7,30.8,21.6,66.8,5.8,100,91.67,rain,,,,22.3,200.2,1006.4,61.3,3.9,244.9,21.2,9,,2016-03-21T06:00:55,2016-03-21T18:09:40,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-22,Narayanganj,35.6,25.0,29.6,33.4,25.0,29.4,16.3,51.6,6.1,100,50.0,rain,,,,18.4,231.1,1005.9,27.3,4.1,269.4,23.4,9,,2016-03-22T05:59:55,2016-03-22T18:10:03,0.46,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-23,Narayanganj,34.0,25.0,29.4,35.3,25.0,29.3,16.0,49.3,0.0,0,0.0,,,,,18.4,262.9,1008.1,24.1,3.9,263.4,22.8,9,,2016-03-23T05:58:56,2016-03-23T18:10:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-24,Narayanganj,35.0,22.5,28.3,33.7,22.5,27.9,13.3,41.8,0.0,0,0.0,,,,,18.4,309.5,1011.8,8.7,4.1,284.4,24.4,10,,2016-03-24T05:57:56,2016-03-24T18:10:50,0.53,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-25,Narayanganj,35.1,21.2,28.5,33.8,21.2,28.4,16.8,52.8,0.0,0,0.0,,,,,18.4,290.5,1012.0,0.9,3.8,283.9,24.5,10,,2016-03-25T05:56:57,2016-03-25T18:11:14,0.56,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41933099999,41941099999,41929099999,41923099999,remote,41922099999,41939099999"
2016-03-26,Narayanganj,35.1,24.3,29.3,34.4,24.3,29.6,17.6,52.5,0.0,0,0.0,,,,,18.4,215.7,1011.0,20.8,4.1,230.5,20.0,8,,2016-03-26T05:55:57,2016-03-26T18:11:37,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-03-27,Narayanganj,33.0,24.8,28.8,35.9,24.8,30.6,20.3,60.7,0.0,0,0.0,,,,,25.9,172.6,1011.1,67.7,4.1,257.4,22.3,9,,2016-03-27T05:54:58,2016-03-27T18:12:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-28,Narayanganj,28.1,22.0,25.4,31.5,22.0,26.4,21.3,78.1,9.4,100,62.5,rain,,,,22.3,154.1,1011.3,81.0,4.0,194.9,16.9,8,,2016-03-28T05:53:58,2016-03-28T18:12:23,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-29,Narayanganj,31.6,21.0,24.7,33.7,21.0,25.3,19.8,75.9,7.5,100,54.17,rain,,,,29.5,161.3,1011.4,85.9,3.1,265.5,22.9,9,,2016-03-29T05:52:59,2016-03-29T18:12:46,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-30,Narayanganj,33.2,22.4,26.8,36.3,22.4,28.2,20.6,70.1,1.6,100,45.83,rain,,,55.4,27.7,151.8,1011.9,73.3,4.0,225.0,19.5,8,,2016-03-30T05:52:00,2016-03-30T18:13:10,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-03-31,Narayanganj,29.7,21.9,24.5,35.2,21.9,25.4,21.0,81.2,13.8,100,62.5,rain,,,48.2,27.7,127.7,1010.3,88.5,3.7,109.7,9.6,4,,2016-03-31T05:51:01,2016-03-31T18:13:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-01,Narayanganj,26.1,19.0,22.6,26.1,19.0,22.6,18.3,77.5,22.3,100,83.33,rain,,,,33.5,77.5,1009.7,89.8,3.8,110.5,9.7,4,,2016-04-01T05:50:02,2016-04-01T18:13:56,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
2016-04-02,Narayanganj,27.0,21.0,23.9,29.6,21.0,24.1,20.6,81.9,3.2,100,87.5,rain,,,,16.6,84.7,1009.9,83.1,4.1,251.1,21.8,9,,2016-04-02T05:49:04,2016-04-02T18:14:19,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-03,Narayanganj,31.0,22.0,26.0,35.5,22.0,27.5,22.0,79.3,7.2,100,100.0,rain,,,,22.3,176.2,1009.7,93.1,3.6,246.2,21.3,8,,2016-04-03T05:48:05,2016-04-03T18:14:42,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-04-04,Narayanganj,32.4,25.0,27.9,39.6,25.0,31.0,23.9,79.5,4.8,100,50.0,rain,,,,18.4,212.3,1006.7,88.8,3.8,239.0,20.6,8,,2016-04-04T05:47:07,2016-04-04T18:15:06,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-05,Narayanganj,30.1,26.8,28.3,37.4,29.6,33.2,24.8,81.3,0.0,0,0.0,,,,,37.1,188.7,1005.1,94.2,4.1,241.1,21.0,9,,2016-04-05T05:46:10,2016-04-05T18:15:29,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-06,Narayanganj,35.1,26.0,30.1,43.3,26.0,35.3,24.6,73.6,0.3,100,12.5,rain,,,,29.5,180.0,1005.5,58.3,4.2,271.7,23.3,9,,2016-04-06T05:45:12,2016-04-06T18:15:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
2016-04-07,Narayanganj,35.1,27.7,30.4,42.0,31.3,35.5,24.1,70.3,0.0,0,0.0,,,,,27.7,172.9,1006.1,68.4,4.1,284.1,24.5,9,,2016-04-07T05:44:15,2016-04-07T18:16:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-08,Narayanganj,35.3,27.3,30.5,39.6,31.3,35.4,24.0,69.8,0.0,0,0.0,,,,,22.3,183.8,1007.0,50.7,4.1,233.4,20.0,8,,2016-04-08T05:43:18,2016-04-08T18:16:40,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-09,Narayanganj,34.0,27.0,30.0,39.4,30.1,34.3,23.5,69.2,0.0,0,0.0,,,,,22.3,174.6,1006.5,45.0,4.3,274.9,23.7,9,,2016-04-09T05:42:22,2016-04-09T18:17:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41929099999,41923099999,41922099999,41939099999"
2016-04-10,Narayanganj,35.0,27.0,30.8,40.6,30.1,34.8,22.8,63.9,0.0,0,0.0,,,,,33.5,169.8,1006.3,36.0,4.3,283.8,24.5,9,,2016-04-10T05:41:26,2016-04-10T18:17:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
2016-04-11,Narayanganj,37.0,27.0,31.1,44.5,30.1,36.9,24.4,69.0,0.0,0,0.0,,,,,24.1,178.4,1004.1,29.6,4.4,276.8,23.9,9,,2016-04-11T05:40:30,2016-04-11T18:17:51,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41933099999,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-12,Narayanganj,37.0,27.7,31.7,42.0,31.9,36.6,23.5,64.4,0.0,0,0.0,,,,,22.3,177.3,1002.3,33.5,4.3,280.3,24.3,9,,2016-04-12T05:39:35,2016-04-12T18:18:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-13,Narayanganj,37.0,28.0,31.8,42.1,31.9,36.6,23.0,62.0,0.4,100,16.67,rain,,,,29.5,184.8,1002.1,22.3,4.4,281.2,24.3,9,,2016-04-13T05:38:40,2016-04-13T18:18:40,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
2016-04-14,Narayanganj,36.0,28.0,31.4,41.9,31.9,36.5,23.7,64.9,5.3,100,83.33,rain,,,,29.5,171.4,1003.6,57.2,4.4,286.1,24.7,9,,2016-04-14T05:37:46,2016-04-14T18:19:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
