datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2015-07-05,rajshahi,33.1,27.4,29.3,45.9,32.5,37.2,27.1,88.7,0.9,100,37.5,rain,,,,16.2,184.8,998.4,90.1,6.4,82.1,7.0,3,,2015-07-05T05:22:00,2015-07-05T18:57:59,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-07-06,rajshahi,33.5,26.5,29.9,43.2,26.5,37.3,26.8,84.6,7.4,100,100.0,rain,,,,9.7,127.3,998.1,87.0,5.6,221.4,19.2,7,,2015-07-06T05:22:23,2015-07-06T18:57:57,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-07,rajshahi,33.1,26.4,29.5,44.3,26.4,36.6,26.6,84.8,14.8,100,100.0,rain,,,,9.2,143.4,998.5,90.3,6.6,145.6,12.6,5,,2015-07-07T05:22:46,2015-07-07T18:57:53,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-08,rajshahi,33.0,26.1,29.1,42.6,26.1,35.3,26.4,85.7,33.4,100,100.0,rain,,,,13.7,184.8,998.6,89.4,6.3,209.0,18.0,6,,2015-07-08T05:23:10,2015-07-08T18:57:48,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-09,rajshahi,30.3,26.4,27.8,39.0,26.4,32.1,26.7,93.9,52.1,100,100.0,rain,,,,19.8,151.7,997.6,94.0,6.1,122.9,10.5,4,,2015-07-09T05:23:34,2015-07-09T18:57:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-10,rajshahi,31.0,25.6,27.8,39.8,25.6,32.0,26.3,91.9,39.5,100,100.0,rain,,,,29.9,126.5,999.9,95.0,5.8,160.6,13.8,5,,2015-07-10T05:23:59,2015-07-10T18:57:34,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-11,rajshahi,35.6,26.3,29.2,52.0,26.3,35.6,26.6,86.5,2.2,100,62.5,rain,,,,20.2,131.2,1002.7,83.1,6.5,237.2,20.4,7,,2015-07-11T05:24:24,2015-07-11T18:57:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-12,rajshahi,33.1,25.6,29.2,45.6,25.6,35.7,26.6,86.7,1.9,100,70.83,rain,,,,15.5,185.7,1002.2,42.2,6.4,282.8,24.6,9,,2015-07-12T05:24:49,2015-07-12T18:57:16,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-13,rajshahi,34.0,25.9,30.1,49.7,25.9,38.6,27.3,85.4,2.1,100,62.5,rain,,,,13.0,180.2,1000.8,70.3,6.4,301.6,26.1,9,,2015-07-13T05:25:15,2015-07-13T18:57:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-14,rajshahi,36.3,27.1,30.2,48.7,31.4,39.4,27.5,86.2,6.0,100,95.83,rain,,,,14.0,195.5,998.4,80.8,6.1,135.1,11.7,4,,2015-07-14T05:25:41,2015-07-14T18:56:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-15,rajshahi,31.4,26.9,28.9,43.1,30.8,37.2,27.6,92.8,14.6,100,100.0,rain,,,,18.0,186.2,997.3,90.8,5.9,81.6,6.9,2,,2015-07-15T05:26:07,2015-07-15T18:56:39,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-16,rajshahi,30.3,26.7,28.2,39.2,26.7,34.1,26.6,91.2,5.3,100,100.0,rain,,,,14.0,138.7,997.4,93.8,6.3,122.4,10.6,4,,2015-07-16T05:26:33,2015-07-16T18:56:24,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-17,rajshahi,33.3,25.4,28.6,42.6,25.4,33.1,25.7,85.1,13.3,100,100.0,rain,,,,11.5,113.0,997.9,91.9,6.3,221.5,19.3,7,,2015-07-17T05:27:00,2015-07-17T18:56:08,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-18,rajshahi,30.6,25.7,28.0,40.0,25.7,32.6,25.9,88.9,19.5,100,79.17,rain,,,,12.2,207.7,998.3,78.4,6.0,142.0,12.3,4,,2015-07-18T05:27:27,2015-07-18T18:55:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-19,rajshahi,30.0,25.3,27.7,39.6,25.3,32.6,26.3,91.9,29.3,100,100.0,rain,,,,21.2,161.6,998.5,93.1,6.1,156.2,13.4,6,,2015-07-19T05:27:54,2015-07-19T18:55:32,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-20,rajshahi,30.3,26.0,27.8,38.6,26.0,32.0,26.0,90.1,22.6,100,100.0,rain,,,,15.5,128.1,999.3,89.0,6.4,180.3,15.7,5,,2015-07-20T05:28:21,2015-07-20T18:55:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-21,rajshahi,32.8,25.7,28.5,43.6,25.7,33.7,26.2,88.4,4.3,100,87.5,rain,,,,14.0,125.8,1001.1,79.5,6.3,254.1,21.8,8,,2015-07-21T05:28:48,2015-07-21T18:54:52,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-22,rajshahi,32.6,26.4,28.7,45.2,26.4,34.3,26.5,88.2,18.4,100,100.0,rain,,,,15.8,145.5,1003.1,78.5,6.3,232.5,20.2,8,,2015-07-22T05:29:16,2015-07-22T18:54:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-23,rajshahi,34.5,25.8,28.4,48.1,25.8,34.1,26.6,90.5,7.3,100,100.0,rain,,,,13.7,147.2,1004.4,89.2,6.4,146.1,12.5,4,,2015-07-23T05:29:43,2015-07-23T18:54:06,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-24,rajshahi,31.4,26.2,28.0,41.8,26.2,32.7,26.4,91.3,14.2,100,100.0,rain,,,,14.4,178.7,1003.7,92.6,6.0,113.0,9.6,4,,2015-07-24T05:30:11,2015-07-24T18:53:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-25,rajshahi,31.7,25.7,28.4,40.2,25.7,32.8,25.8,86.4,18.6,100,87.5,rain,,,,11.9,43.6,1001.4,82.7,6.6,216.2,18.7,7,,2015-07-25T05:30:39,2015-07-25T18:53:16,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-26,rajshahi,34.0,25.6,28.3,43.6,25.6,32.2,25.5,85.5,4.7,100,91.67,rain,,,,27.7,35.4,999.7,66.6,6.8,165.4,14.1,5,,2015-07-26T05:31:06,2015-07-26T18:52:49,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-27,rajshahi,32.8,25.5,28.0,39.3,25.5,32.1,25.7,87.8,14.6,100,100.0,rain,,,,18.7,5.5,1000.0,72.9,6.3,179.7,15.4,6,,2015-07-27T05:31:34,2015-07-27T18:52:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-07-28,rajshahi,34.3,25.8,28.4,44.9,25.8,33.3,25.9,86.9,1.2,100,50.0,rain,,,,14.8,319.0,999.8,86.9,6.4,95.5,8.1,3,,2015-07-28T05:32:01,2015-07-28T18:51:51,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,41895099999"
2015-07-29,rajshahi,35.2,26.1,29.0,46.2,26.1,35.4,26.7,88.3,0.0,0,0.0,,,,,14.0,335.6,997.5,88.5,6.4,99.0,8.6,3,,2015-07-29T05:32:29,2015-07-29T18:51:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-07-30,rajshahi,34.9,25.2,28.9,46.5,25.2,35.6,26.7,88.5,14.2,100,62.5,rain,,,,30.6,329.9,996.5,86.3,6.3,149.1,12.8,5,,2015-07-30T05:32:56,2015-07-30T18:50:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-07-31,rajshahi,28.4,24.7,27.0,35.3,24.7,30.1,25.7,92.8,57.7,100,100.0,rain,,,,34.6,342.5,997.3,94.0,6.0,76.0,6.5,2,,2015-07-31T05:33:24,2015-07-31T18:50:16,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-01,rajshahi,27.9,25.4,26.3,33.5,25.4,27.5,25.4,95.1,27.2,100,100.0,rain,,,,33.1,74.1,998.2,94.8,5.6,84.6,7.2,3,,2015-08-01T05:33:51,2015-08-01T18:49:42,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-02,rajshahi,30.7,25.4,27.4,40.0,25.4,30.9,25.9,91.8,13.9,100,100.0,rain,,,,31.0,115.7,1002.1,94.0,6.1,234.2,20.3,8,,2015-08-02T05:34:18,2015-08-02T18:49:07,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-03,rajshahi,31.3,25.2,28.0,41.3,25.2,32.3,25.9,88.7,7.4,100,87.5,rain,,,,15.1,152.3,1003.3,79.4,6.3,260.2,22.4,8,,2015-08-03T05:34:45,2015-08-03T18:48:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-04,rajshahi,34.3,24.7,28.8,44.1,24.7,34.3,25.9,85.5,1.8,100,66.67,rain,,,,15.8,183.8,1002.8,83.8,6.5,290.0,25.1,9,,2015-08-04T05:35:12,2015-08-04T18:47:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-05,rajshahi,34.1,25.3,29.3,47.4,25.3,36.1,26.5,85.9,0.3,100,12.5,rain,,,,13.0,186.9,1001.3,80.9,6.5,285.1,24.6,9,,2015-08-05T05:35:39,2015-08-05T18:47:16,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,41895099999"
2015-08-06,rajshahi,33.8,25.8,29.4,43.5,25.8,36.2,26.6,85.6,2.5,100,29.17,rain,,,,9.4,183.7,1000.4,84.1,6.5,200.4,17.3,7,,2015-08-06T05:36:06,2015-08-06T18:46:37,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-07,rajshahi,33.4,26.0,29.1,43.5,26.0,35.5,26.3,85.4,0.8,100,33.33,rain,,,,8.6,182.6,1001.4,89.7,6.0,157.4,13.5,6,,2015-08-07T05:36:32,2015-08-07T18:45:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41907099999,remote,41895099999"
2015-08-08,rajshahi,33.4,25.6,29.3,42.7,25.6,35.9,26.4,85.2,1.6,100,54.17,rain,,,,9.2,185.3,1002.5,91.8,6.3,207.8,18.0,7,,2015-08-08T05:36:59,2015-08-08T18:45:15,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-09,rajshahi,36.1,26.7,29.3,47.4,26.7,36.2,26.7,86.6,1.7,100,58.33,rain,,,,10.8,180.5,1000.5,79.8,6.5,107.2,9.2,3,,2015-08-09T05:37:25,2015-08-09T18:44:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-10,rajshahi,35.3,26.1,28.9,47.3,26.1,35.6,26.8,89.1,1.8,100,54.17,rain,,,,14.0,156.9,1001.2,79.4,6.1,152.8,13.2,6,,2015-08-10T05:37:51,2015-08-10T18:43:49,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-11,rajshahi,33.1,26.5,29.3,45.8,26.5,36.5,26.9,87.3,6.4,100,95.83,rain,,,,11.9,122.4,1004.4,70.1,6.5,189.2,16.2,6,,2015-08-11T05:38:17,2015-08-11T18:43:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-12,rajshahi,34.0,25.8,29.2,43.6,25.8,36.0,26.8,87.8,3.2,100,50.0,rain,,,,15.5,122.3,1004.6,57.9,6.6,184.7,16.0,6,,2015-08-12T05:38:42,2015-08-12T18:42:20,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,41895099999"
2015-08-13,rajshahi,35.4,26.2,29.2,45.5,26.2,35.7,26.6,86.4,1.2,100,33.33,rain,,,,14.0,129.2,1004.1,67.8,6.6,201.2,17.5,6,,2015-08-13T05:39:08,2015-08-13T18:41:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-14,rajshahi,34.6,26.2,29.4,46.2,26.2,36.6,27.0,87.4,2.5,100,62.5,rain,,,,14.4,158.8,1003.5,75.9,6.3,252.1,21.8,8,,2015-08-14T05:39:33,2015-08-14T18:40:47,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-15,rajshahi,33.6,27.0,29.2,46.8,31.3,37.2,27.3,90.2,4.1,100,100.0,rain,,,,16.9,172.4,1004.2,84.7,6.4,150.6,13.1,6,,2015-08-15T05:39:58,2015-08-15T18:39:59,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-16,rajshahi,34.1,26.6,29.3,47.5,26.6,36.8,27.1,88.2,4.2,100,100.0,rain,,,,22.0,183.0,1004.1,78.9,6.5,213.7,18.5,8,,2015-08-16T05:40:23,2015-08-16T18:39:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-17,rajshahi,33.3,26.2,29.0,44.4,26.2,35.4,26.8,88.3,4.8,100,100.0,rain,,,,25.2,178.0,1003.4,85.8,6.4,256.5,22.0,8,,2015-08-17T05:40:48,2015-08-17T18:38:21,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-18,rajshahi,31.7,26.2,28.7,41.1,26.2,34.8,26.6,89.0,9.0,100,100.0,rain,,,,24.5,202.8,1004.0,89.6,6.6,182.1,15.8,6,,2015-08-18T05:41:12,2015-08-18T18:37:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-19,rajshahi,31.9,26.9,28.9,42.7,30.9,36.3,27.0,89.4,13.2,100,100.0,rain,,,,21.2,217.8,1003.3,92.7,6.2,181.4,15.6,6,,2015-08-19T05:41:36,2015-08-19T18:36:40,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-20,rajshahi,30.5,26.1,28.2,40.7,26.1,33.8,26.8,92.5,16.3,100,100.0,rain,,,,14.4,226.6,1002.6,84.5,5.9,112.0,9.6,4,,2015-08-20T05:42:00,2015-08-20T18:35:48,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-21,rajshahi,31.8,26.1,28.3,41.0,26.1,32.9,26.0,88.1,9.2,100,87.5,rain,,,,14.0,243.1,1002.6,83.9,6.0,131.9,11.4,5,,2015-08-21T05:42:24,2015-08-21T18:34:55,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-22,rajshahi,32.0,25.7,28.6,39.9,25.7,33.1,25.6,84.2,2.0,100,75.0,rain,,,,6.1,247.1,1000.9,78.5,6.5,200.6,17.3,7,,2015-08-22T05:42:47,2015-08-22T18:34:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-23,rajshahi,33.5,25.9,29.1,44.7,25.9,34.6,26.1,84.7,1.2,100,50.0,rain,,,,11.2,189.3,1001.2,79.5,6.1,220.4,18.9,7,,2015-08-23T05:43:11,2015-08-23T18:33:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-24,rajshahi,33.3,26.0,29.5,44.4,26.0,36.2,26.5,84.9,0.0,0,0.0,,,,,10.4,177.2,1001.8,89.2,6.0,230.8,20.0,8,,2015-08-24T05:43:34,2015-08-24T18:32:13,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-08-25,rajshahi,32.2,26.7,29.2,43.5,26.7,36.8,27.0,88.4,0.0,0,0.0,,,,,6.5,177.0,1000.7,93.1,6.1,102.4,8.8,4,,2015-08-25T05:43:57,2015-08-25T18:31:18,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"41907099999,remote,41895099999"
2015-08-26,rajshahi,34.6,26.4,29.5,46.3,26.4,37.0,27.0,87.0,1.8,100,50.0,rain,,,,12.2,139.2,1001.9,81.4,6.3,181.2,15.8,7,,2015-08-26T05:44:20,2015-08-26T18:30:22,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-27,rajshahi,34.1,26.1,29.3,44.1,26.1,35.9,26.6,86.2,2.4,100,66.67,rain,,,,14.8,120.2,1003.2,77.0,6.6,239.6,20.6,8,,2015-08-27T05:44:42,2015-08-27T18:29:25,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-28,rajshahi,35.2,26.0,28.5,47.2,26.0,34.6,26.8,91.3,3.2,100,58.33,rain,,,,28.4,118.9,1003.3,89.5,6.8,99.9,8.5,4,,2015-08-28T05:45:05,2015-08-28T18:28:28,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-08-29,rajshahi,34.0,26.5,29.1,45.4,26.5,36.3,27.0,88.6,5.1,100,100.0,rain,,,,17.6,166.4,1002.1,89.6,6.1,185.3,16.0,7,,2015-08-29T05:45:27,2015-08-29T18:27:31,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-30,rajshahi,34.1,26.9,29.1,47.6,31.0,36.8,27.2,89.9,14.5,100,100.0,rain,,,,17.3,172.6,1001.9,88.7,6.4,121.4,10.2,4,,2015-08-30T05:45:49,2015-08-30T18:26:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-08-31,rajshahi,30.6,25.1,28.2,41.7,25.1,34.6,27.0,93.5,20.3,100,100.0,rain,,,,16.2,184.3,1002.7,86.9,5.9,110.9,9.7,4,,2015-08-31T05:46:11,2015-08-31T18:25:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-01,rajshahi,34.0,26.1,28.3,47.4,26.1,33.3,26.4,89.9,14.9,100,100.0,rain,,,,24.8,214.4,1001.6,83.8,6.1,143.4,12.5,6,,2015-09-01T05:46:33,2015-09-01T18:24:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-02,rajshahi,31.7,25.7,28.3,43.4,25.7,33.2,26.1,88.0,17.0,100,100.0,rain,,,,11.2,201.4,1002.2,84.3,5.6,154.2,13.4,5,,2015-09-02T05:46:54,2015-09-02T18:23:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-03,rajshahi,32.1,25.9,28.4,42.5,25.9,32.7,25.9,87.0,6.7,100,100.0,rain,,,,10.4,188.3,1004.7,90.2,6.7,130.5,11.4,4,,2015-09-03T05:47:16,2015-09-03T18:22:35,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-04,rajshahi,31.7,25.7,28.2,40.8,25.7,32.6,25.9,88.1,6.4,100,79.17,rain,,,,11.2,213.2,1007.7,86.7,6.1,175.7,15.1,6,,2015-09-04T05:47:37,2015-09-04T18:21:34,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-05,rajshahi,34.0,25.5,28.6,45.4,25.5,33.3,26.0,86.6,2.2,100,37.5,rain,,,,11.5,206.7,1007.2,81.7,6.1,175.0,15.1,6,,2015-09-05T05:47:58,2015-09-05T18:20:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41907099999,remote,41895099999"
2015-09-06,rajshahi,36.0,25.2,29.4,46.4,25.2,35.6,26.1,83.6,1.2,100,33.33,rain,,,,10.8,216.3,1006.3,49.4,6.6,226.0,19.5,7,,2015-09-06T05:48:19,2015-09-06T18:19:32,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,41895099999"
2015-09-07,rajshahi,36.1,24.8,29.6,46.3,24.8,35.3,25.7,81.3,0.0,0,0.0,,,,,9.4,214.3,1005.3,53.9,6.3,225.0,19.4,8,,2015-09-07T05:48:40,2015-09-07T18:18:31,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-09-08,rajshahi,35.1,24.6,29.5,45.9,24.6,35.4,25.7,81.1,0.0,0,0.0,,,,,8.3,234.7,1004.6,63.0,6.3,241.4,20.9,9,,2015-09-08T05:49:01,2015-09-08T18:17:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-09-09,rajshahi,35.4,24.9,30.0,44.5,24.9,36.1,25.6,78.8,0.0,0,0.0,,,,,7.2,253.3,1004.9,57.2,6.4,243.6,21.0,8,,2015-09-09T05:49:22,2015-09-09T18:16:27,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-09-10,rajshahi,35.1,25.6,29.4,46.9,25.6,35.5,25.9,82.7,8.8,100,58.33,rain,,,,12.2,171.3,1006.1,86.7,5.9,136.4,11.7,6,,2015-09-10T05:49:43,2015-09-10T18:15:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,41895099999"
2015-09-11,rajshahi,32.7,25.7,28.3,45.3,25.7,33.4,26.2,89.2,17.2,100,75.0,rain,,,,12.6,160.5,1007.6,87.9,6.3,191.3,16.5,7,,2015-09-11T05:50:04,2015-09-11T18:14:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-12,rajshahi,35.8,25.5,29.3,46.1,25.5,35.2,26.0,83.6,0.6,100,25.0,rain,,,,9.4,161.7,1007.3,50.9,6.7,253.4,21.8,8,,2015-09-12T05:50:25,2015-09-12T18:13:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41907099999,remote,41895099999"
2015-09-13,rajshahi,34.4,25.3,28.9,44.2,25.3,34.1,25.8,84.4,0.9,100,25.0,rain,,,,8.6,264.3,1006.5,62.1,6.3,199.7,17.5,7,,2015-09-13T05:50:45,2015-09-13T18:12:16,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,41895099999"
2015-09-14,rajshahi,31.6,25.2,28.4,41.6,25.2,33.4,26.1,88.1,3.7,100,79.17,rain,,,,13.0,146.7,1005.2,67.5,6.3,179.9,15.4,6,,2015-09-14T05:51:06,2015-09-14T18:11:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-15,rajshahi,31.7,25.7,28.2,41.8,25.7,33.7,26.4,90.2,8.0,100,100.0,rain,,,,18.4,96.4,1005.0,74.1,6.6,124.8,10.7,4,,2015-09-15T05:51:27,2015-09-15T18:10:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-16,rajshahi,34.6,25.8,28.5,48.2,25.8,33.8,26.4,89.4,9.3,100,50.0,rain,,,,15.1,114.6,1004.2,64.6,6.0,171.4,14.8,6,,2015-09-16T05:51:47,2015-09-16T18:09:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,41895099999"
2015-09-17,rajshahi,35.8,25.7,29.7,47.9,25.7,36.5,26.4,83.2,0.0,0,0.0,,,,,7.6,131.8,1004.5,56.9,6.1,231.5,20.0,8,,2015-09-17T05:52:08,2015-09-17T18:08:03,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,41895099999"
2015-09-18,rajshahi,36.1,26.2,29.9,46.6,26.2,37.3,26.8,84.6,0.4,100,16.67,rain,,,,10.8,283.2,1004.7,69.3,6.5,138.4,12.0,5,,2015-09-18T05:52:29,2015-09-18T18:06:59,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,41895099999"
2015-09-19,rajshahi,35.2,25.7,28.9,46.8,25.7,35.3,26.7,88.7,8.6,100,79.17,rain,,,,18.0,162.9,1003.8,73.8,6.4,76.4,6.5,3,,2015-09-19T05:52:50,2015-09-19T18:05:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2015-09-20,rajshahi,29.8,25.3,27.4,37.9,25.3,31.0,26.1,92.8,25.9,100,100.0,rain,,,,22.7,117.8,1004.2,84.6,5.8,138.6,11.9,5,,2015-09-20T05:53:11,2015-09-20T18:04:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
