name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Comilla,24/5/14,35,24.9,29.7,42,24.9,34.3,24.1,73.4,9,100,8.33,rain,,,,11.9,161.5,1007,77.9,5.5,127.2,11,5,,2014-05-24T05:10:21,2014-05-24T18:33:59,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,25/5/14,33.5,23.9,28.1,44.7,23.9,33.1,25.8,87.5,6,100,8.33,rain,,,,10.4,151.9,1008.8,83.1,4.4,118.8,10.2,4,,2014-05-25T05:10:04,2014-05-25T18:34:27,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,26/5/14,33.6,25.4,28.9,41.5,25.4,33.8,25.7,83.5,1,100,4.17,rain,,,,11.9,156.6,1009.3,74.4,5.3,147.3,12.9,5,,2014-05-26T05:09:48,2014-05-26T18:34:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,27/5/14,32.7,25.9,29,40,25.9,34.2,25.7,82.1,0.6,100,4.17,rain,,,,20.2,164.9,1007.9,61.8,4.1,188.4,16.3,7,,2014-05-27T05:09:33,2014-05-27T18:35:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,28/5/14,32.9,26.9,29.3,41.2,30.6,35.3,25.7,81.4,25,100,8.33,rain,,,,27.4,180.2,1006.2,58,4.7,241,20.8,7,,2014-05-28T05:09:20,2014-05-28T18:35:49,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,29/5/14,34.2,26.1,29.6,40.9,26.1,35.9,25.9,81.9,9,100,33.33,rain,,,,17.6,199.1,1005.6,55.2,5.8,197.8,17.1,7,,2014-05-29T05:09:08,2014-05-29T18:36:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,30/5/14,32,23.1,27.9,40.7,23.1,32.6,25.9,89.2,95,100,8.33,rain,,,,13,194.7,1005.3,76,2.8,141,12.3,4,,2014-05-30T05:08:57,2014-05-30T18:36:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,remote"
Comilla,31/5/14,30.5,24.1,27.8,39.2,24.1,32.5,25.8,89.1,39.1,100,66.67,rain,,,,17.3,178.6,1004.2,74.8,3.3,126.2,10.9,4,,2014-05-31T05:08:47,2014-05-31T18:37:10,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,1/6/14,31.7,25.1,27.8,39.6,25.1,30.8,25.2,86.3,7.1,100,54.17,rain,,,,22.3,173.3,1005.1,67.9,3.6,267.2,23.2,8,,2014-06-01T05:08:38,2014-06-01T18:37:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,2/6/14,32.2,24.9,28.5,40.8,24.9,32.8,25.6,85.1,2.3,100,8.33,rain,,,,19.4,183,1005.7,67.1,4.6,262,22.8,8,,2014-06-02T05:08:30,2014-06-02T18:38:02,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,3/6/14,32.4,26.4,28.9,41.3,26.4,34.3,26,85.1,4,100,4.17,rain,,,,17.6,188.2,1004,52.1,5.5,269.8,23.2,8,,2014-06-03T05:08:24,2014-06-03T18:38:27,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,4/6/14,32.9,26.7,29.4,42.5,26.7,36.4,26.7,86.1,3.1,100,41.67,rain,,,,18.4,189.6,1003.2,51.4,4,260.7,22.6,8,,2014-06-04T05:08:19,2014-06-04T18:38:52,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,5/6/14,33.1,27.4,29.6,42.3,32.8,37.4,26.8,85.7,1,100,29.17,rain,,,,13.3,199.7,1002.3,74.3,4.1,185.6,16.1,6,,2014-06-05T05:08:15,2014-06-05T18:39:16,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,6/6/14,34.9,27,30.2,43.5,31.7,37.9,26.7,82.9,0,0,0,,,,,15.8,185.9,1001.3,70.8,4.6,248.7,21.6,8,,2014-06-06T05:08:12,2014-06-06T18:39:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,7/6/14,35.1,27.6,30.2,45.1,33.1,37.5,26.4,81.5,0,0,0,,,,,18.7,180.2,1000.5,67.5,4.8,278.7,24,9,,2014-06-07T05:08:10,2014-06-07T18:40:04,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,8/6/14,34.4,27.4,30.1,45.9,32.1,38.1,26.8,83.3,0.4,100,4.17,rain,,,,22,185.2,999.7,81.4,4,176.5,15.2,6,,2014-06-08T05:08:09,2014-06-08T18:40:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,remote"
Comilla,9/6/14,34.1,27.1,30.2,45.1,31.1,38.4,26.8,83,0,0,0,,,,,24.1,180.7,999.7,82.8,4,190.9,16.6,6,,2014-06-09T05:08:09,2014-06-09T18:40:49,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42724099999,remote"
Comilla,10/6/14,33.9,25.4,29.5,45.4,25.4,36.8,26.8,86.1,121,100,8.33,rain,,,,23,184.9,1000,82.8,3.6,202.7,17.4,7,,2014-06-10T05:08:11,2014-06-10T18:41:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,11/6/14,32.7,24.9,28.7,47.4,24.9,35.3,26.6,88.9,1,100,4.17,rain,,,,24.1,182.7,999.9,66.3,4,257.1,22.4,8,,2014-06-11T05:08:13,2014-06-11T18:41:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,12/6/14,34.6,25.4,29.7,50.6,25.4,37.7,27,86.2,13.3,100,45.83,rain,,,,17.3,169.4,998.4,44.3,4.8,290.1,25.2,9,,2014-06-12T05:08:17,2014-06-12T18:41:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,13/6/14,31.6,25.2,29.2,43.3,25.2,37.6,27.3,90.2,8,100,4.17,rain,,,,18,152.8,997.6,77.9,5.6,117.7,10,4,,2014-06-13T05:08:21,2014-06-13T18:42:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,14/6/14,35.3,27.1,30.2,45.5,31.6,38.4,26.8,83,29,100,4.17,rain,,,,12.2,190.2,998.4,61.6,5.3,176.3,15.2,7,,2014-06-14T05:08:27,2014-06-14T18:42:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,15/6/14,34.9,26.2,29.9,46.6,26.2,37.4,26.4,82.5,2.8,100,66.67,rain,,,,12.2,183.5,999.3,79.4,4.3,155.4,13.3,5,,2014-06-15T05:08:33,2014-06-15T18:42:50,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,16/6/14,33,26.7,29.2,42.3,29.9,36.6,26.8,87.4,44,100,4.17,rain,,,,13.3,172.9,999.3,79.7,4.5,158.2,13.5,5,,2014-06-16T05:08:41,2014-06-16T18:43:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,17/6/14,34.6,26.9,29.6,44.5,30.9,37.5,27,87.1,4.4,100,8.33,rain,,,,12.6,175.5,998.6,72.4,5,149.3,12.8,4,,2014-06-17T05:08:49,2014-06-17T18:43:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,18/6/14,31.3,25.9,28.3,41.3,25.9,34.5,26.6,90.7,31,100,12.5,rain,,,,22.7,178.8,998,87.1,4.8,125.5,10.7,4,,2014-06-18T05:08:59,2014-06-18T18:43:40,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,19/6/14,31.5,26.5,28.4,41.1,26.5,34.1,26.5,90.3,7,100,8.33,rain,,,,26.3,172.5,997,84.5,5,216.3,18.7,8,,2014-06-19T05:09:09,2014-06-19T18:43:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,20/6/14,29.5,25.7,27.7,38.4,25.7,32.9,26.6,93.6,12,100,12.5,rain,,,,37.4,188.7,996.7,95,3.4,78.9,6.9,3,,2014-06-20T05:09:21,2014-06-20T18:44:10,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,VEAT,remote"
Comilla,21/6/14,29.3,25.4,27.6,37.4,25.4,32.1,26.5,93.9,45,100,16.67,rain,,,,28.8,195.3,998.2,95.5,3.3,108.3,9.3,4,,2014-06-21T05:09:33,2014-06-21T18:44:23,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,22/6/14,29.3,24.7,27.3,38,24.7,32,26.5,95.3,57,100,25,rain,,,,25.2,196.3,1000.4,88.6,3.5,92.7,8,3,,2014-06-22T05:09:46,2014-06-22T18:44:36,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,23/6/14,30.5,23.6,27,40.1,23.6,31.4,25.8,93.1,38,100,12.5,rain,,,,23,183.2,1000.1,82.3,4.3,203.3,17.5,7,,2014-06-23T05:10:00,2014-06-23T18:44:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,24/6/14,30,24.6,27.4,36.3,24.6,31.2,25.7,90.8,12,100,45.83,rain,,,,19.8,169.9,998.5,79.3,4.5,127,10.9,4,,2014-06-24T05:10:14,2014-06-24T18:44:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,25/6/14,34.3,26.3,28.9,44.1,26.3,34.3,26.3,86.4,3.2,100,41.67,rain,,,,17.6,191.3,999.5,37.8,4.3,254,22.1,8,,2014-06-25T05:10:30,2014-06-25T18:45:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,26/6/14,31.8,26.5,28.3,42.1,26.5,33.8,26.3,89.2,54,100,12.5,rain,,,,26.6,166.8,1002.3,63.1,3.8,225.3,19.5,9,,2014-06-26T05:10:46,2014-06-26T18:45:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,27/6/14,30.7,25.7,27.9,39.8,25.7,32.1,26.1,90.1,5,100,4.17,rain,,,,25.6,170.3,1005.2,66.3,4.6,304.7,26.3,9,,2014-06-27T05:11:03,2014-06-27T18:45:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,28/6/14,31.4,26.1,28.4,41.1,26.1,33.9,26.4,89.4,7,100,4.17,rain,,,,23.8,168.3,1004.2,80.3,5.2,290,25.1,9,,2014-06-28T05:11:21,2014-06-28T18:45:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,29/6/14,30.9,26.6,28.3,41.8,26.6,34.8,26.9,92.4,36.9,100,66.67,rain,,,,23.4,171.1,1001.7,82.7,4.8,187.9,16.1,7,,2014-06-29T05:11:39,2014-06-29T18:45:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,30/6/14,32.4,26.5,28.8,41.4,26.5,35.6,26.9,90.3,2,100,4.17,rain,,,,19.1,174.1,1000.7,88.1,4.6,159,13.5,5,,2014-06-30T05:11:58,2014-06-30T18:45:40,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,1/7/14,32.8,26.1,28.3,41.9,26.1,33,26.1,88,3,100,4.17,rain,,,,26.3,162.1,1001.6,68,4.3,277.1,24,9,,2014-07-01T05:12:18,2014-07-01T18:45:44,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,2/7/14,32,25.9,28.1,40.8,25.9,33.1,26.1,89.1,0.6,100,4.17,rain,,,,91.5,159.3,1001.4,85.9,4.6,193.7,16.6,6,,2014-07-02T05:12:38,2014-07-02T18:45:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,3/7/14,28.9,26.2,27.3,36,26.2,30.3,26,93.1,11,100,4.17,rain,,,,29.9,158.6,999.3,93.5,4.7,139,11.9,4,,2014-07-03T05:12:59,2014-07-03T18:45:47,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,4/7/14,30,26.4,27.8,39.6,26.4,32.6,26.3,91.3,8,100,8.33,rain,,,,36.4,172.7,998.7,93.5,4.3,233.4,20.1,8,,2014-07-04T05:13:20,2014-07-04T18:45:47,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,5/7/14,31,25,27.6,41.3,25,31.6,26,91.6,12,100,12.5,rain,,,,28.4,169.2,1002.6,76.9,4.2,272.3,23.6,9,,2014-07-05T05:13:42,2014-07-05T18:45:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,VEAT,remote"
Comilla,6/7/14,32.9,26,28.8,42,26,34.6,26.5,88,14.2,100,33.33,rain,,,,19.1,175.6,1004.5,61.6,3.9,301.4,26.2,9,,2014-07-06T05:14:04,2014-07-06T18:45:44,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,7/7/14,32.7,26.5,28.8,42.1,26.5,35.3,26.6,88.6,14,100,4.17,rain,,,,20.5,187.6,1003.4,83.2,4.9,210.3,18.1,7,,2014-07-07T05:14:27,2014-07-07T18:45:40,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,8/7/14,33,26.9,28.9,42.3,31,35.8,26.7,88.3,0.5,100,20.83,rain,,,,21.2,184.7,1001,70.6,5.5,211.9,18.2,7,,2014-07-08T05:14:50,2014-07-08T18:45:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,9/7/14,33.7,26.6,29.3,46.8,26.6,36.3,26.9,87.3,3,100,4.17,rain,,,,19.8,175.6,1000.4,70.5,5.4,304,26.3,9,,2014-07-09T05:15:14,2014-07-09T18:45:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,10/7/14,34.1,26.8,29.6,42.3,30.8,36.8,26.6,85,1,100,16.67,rain,,,,23.8,171.9,999.9,58.6,4.4,296.8,25.7,10,,2014-07-10T05:15:38,2014-07-10T18:45:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,11/7/14,33.2,26.6,29.7,43.7,26.6,37,26.6,84,13,100,8.33,rain,,,,13.3,157.1,999.7,77.3,4.2,282,24.3,9,,2014-07-11T05:16:02,2014-07-11T18:45:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,12/7/14,34.3,27.3,29.8,44.9,32.1,38,27.1,86.4,2,100,4.17,rain,,,,16.2,160.2,999.1,84,5,237.3,20.4,9,,2014-07-12T05:16:27,2014-07-12T18:45:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,13/7/14,33.2,27.2,29.3,43.1,32.1,36.7,26.8,87.2,0.6,100,4.17,rain,,,,13.7,167.7,1000.5,88.4,6.1,151.2,12.8,6,,2014-07-13T05:16:52,2014-07-13T18:44:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,14/7/14,32.6,26.9,29.2,42,30.9,36.3,26.7,87.2,1.8,100,8.33,rain,,,,29.5,154.3,1000.4,85.9,5.9,234.3,20.1,8,,2014-07-14T05:17:17,2014-07-14T18:44:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,15/7/14,32.6,27.1,28.8,41.7,31.5,35.6,26.5,87.8,0.3,100,4.17,rain,,,,29.5,156.7,1000.6,87.1,5,192,16.6,7,,2014-07-15T05:17:42,2014-07-15T18:44:30,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,16/7/14,30.9,26.2,28.3,39.8,26.2,33.7,26.2,88.8,7.7,100,8.33,rain,,,,28.4,172.7,1001.8,94.9,3.6,216,18.6,8,,2014-07-16T05:18:08,2014-07-16T18:44:16,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,17/7/14,31.8,25.9,28.3,40.5,25.9,34,26.3,89.3,12.4,100,66.67,rain,,,,26.3,174.2,1001.1,89.1,4.3,167.4,14.4,6,,2014-07-17T05:18:34,2014-07-17T18:44:01,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,18/7/14,39.7,26.8,29,51.4,30.8,35.7,26.7,88.9,1,100,4.17,rain,,,,23.4,168.1,999.7,88.5,4.6,209.3,18.1,7,,2014-07-18T05:18:59,2014-07-18T18:43:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,19/7/14,32.2,26.2,28.9,44.3,26.2,35.1,26.6,88.2,2.2,100,62.5,rain,,,,23.4,143.2,998.2,88.8,4.1,222.9,19.1,8,,2014-07-19T05:19:26,2014-07-19T18:43:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,20/7/14,32.3,26.6,28.9,42.8,26.6,35.1,26.3,86.5,2,100,4.17,rain,,,,27.4,151.6,996.7,73.6,4.6,254.7,21.8,9,,2014-07-20T05:19:52,2014-07-20T18:43:07,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,21/7/14,29.4,25.9,27.5,36.7,25.9,31.8,25.9,91,0.2,100,4.17,rain,,,,38.5,151.1,997.9,83.5,3.3,189.1,16.3,7,,2014-07-21T05:20:18,2014-07-21T18:42:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,22/7/14,29.8,25.3,27.4,37.7,25.3,31,25.8,90.9,3.8,100,8.33,rain,,,,25.6,150.9,1001,90.3,5.4,162.8,14.1,6,,2014-07-22T05:20:44,2014-07-22T18:42:26,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,23/7/14,31.6,25.5,27.5,38.9,25.5,30.4,25.5,89,2,100,4.17,rain,,,,21.2,151.6,1001.8,87.9,5.4,152.8,13.2,5,,2014-07-23T05:21:11,2014-07-23T18:42:03,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,24/7/14,33.2,25.7,28.3,47.4,25.7,32.6,25.8,86.8,6.3,100,58.33,rain,,,,16.6,178.6,1001.6,86.5,4.3,241.3,20.7,8,,2014-07-24T05:21:37,2014-07-24T18:41:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41943099999,41933099999,41941099999,remote"
Comilla,25/7/14,33.4,25.5,28.5,47.7,25.5,33.6,26,87,2,100,4.17,rain,,,,13.3,168,1002.2,70.6,4.1,250,21.7,9,,2014-07-25T05:22:04,2014-07-25T18:41:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41943099999,remote"
Comilla,26/7/14,33.3,26,29.1,42,26,35.5,26.6,87.2,0.6,100,4.17,rain,,,,11.2,167.2,1003,83,4.4,251.9,21.9,9,,2014-07-26T05:22:30,2014-07-26T18:40:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,27/7/14,32.1,26.3,28.3,40.8,26.3,33.4,26.2,89,12.8,100,12.5,rain,,,,16.6,142.5,1004,89.5,4.9,128.3,10.9,4,,2014-07-27T05:22:57,2014-07-27T18:40:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,28/7/14,32.2,25.7,28.4,41.5,25.7,33.4,26.2,88.8,36.2,100,8.33,rain,,,,15.8,131.7,1001.8,86.5,4.8,227.4,19.5,8,,2014-07-28T05:23:23,2014-07-28T18:39:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,29/7/14,31.9,26,28.2,41.6,26,32.6,26.1,88.8,1.8,100,37.5,rain,,,,19.8,140.4,1001.1,79.8,4.8,170,14.6,6,,2014-07-29T05:23:49,2014-07-29T18:39:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,30/7/14,33,26,28.9,43.9,26,34.7,26.4,87.3,0.8,100,25,rain,,,,20.5,152.3,1001.8,72.8,4.9,257.1,22.1,9,,2014-07-30T05:24:15,2014-07-30T18:38:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,31/7/14,32,26.3,28.8,42.7,26.3,34.4,26.5,88.2,0.2,100,4.17,rain,,,,21.6,159.8,1002.4,83.2,4.5,276,24,8,,2014-07-31T05:24:42,2014-07-31T18:38:21,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,1/8/14,33.5,26.4,28.9,45.6,26.4,34.9,26.7,88.7,2,100,4.17,rain,,,,18,158.6,1001.3,80,4.4,232.9,20,8,,2014-08-01T05:25:08,2014-08-01T18:37:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,2/8/14,33.5,26.6,28.7,43,26.6,34.3,26.3,87.5,0.7,100,4.17,rain,,,,20.2,165.5,999.2,73.8,5.1,211.4,18.2,7,,2014-08-02T05:25:33,2014-08-02T18:37:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,3/8/14,32,25.6,27.9,38.1,25.6,31.7,25.7,88.1,3,100,4.17,rain,,,,29.5,150.1,997.2,86.1,5.1,194.5,16.8,7,,2014-08-03T05:25:59,2014-08-03T18:36:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,4/8/14,30,26,27.7,37.4,26,31.7,26,90.9,1,100,4.17,rain,,,,28.8,151.3,998.2,82.3,4.4,164.6,14.3,5,,2014-08-04T05:26:25,2014-08-04T18:36:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,5/8/14,30.8,26.1,27.7,40.1,26.1,31.5,26.2,91.9,28,100,16.67,rain,,,,24.8,160.5,1001.1,68.4,3.1,245.1,21,8,,2014-08-05T05:26:50,2014-08-05T18:35:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,6/8/14,32.9,26.1,28.2,43.7,26.1,32.6,26.3,89.6,2,100,4.17,rain,,,,15.1,161.4,1001.2,84.5,4.4,175.7,15.1,6,,2014-08-06T05:27:15,2014-08-06T18:34:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
Comilla,7/8/14,32.8,25.8,28.5,42.4,25.8,33.8,26.3,88.6,1,100,4.17,rain,,,,16.6,177.3,1000.3,78.4,5.5,201.7,17.5,7,,2014-08-07T05:27:41,2014-08-07T18:34:09,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42724099999,41953099999,41933099999,41943099999,41941099999,remote"
